gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000073775.4	Kti12	345.625338444153	0.736967732482617	0.150399857884594	4.90005604292599	9.58093217719727e-07	5.48591189863918e-06
ENSMUSG00000035901.14	Dennd5a	2762.60405457733	-0.409963109684738	0.0836661384722689	-4.89998842029288	9.58423039685395e-07	5.48628277058849e-06
ENSMUSG00000025150.10	Cbr2	640.77510368089	-1.02463380648057	0.209214553733303	-4.89752643014845	9.70505838827214e-07	5.55391218078089e-06
ENSMUSG00000021572.9	Cep72	107.6859841862	1.09069743941855	0.22271675407887	4.89724019160365	9.71920100902997e-07	5.55921657500918e-06
ENSMUSG00000056121.16	Fez2	660.249578244127	-0.585169622299019	0.11948991731496	-4.89723012157239	9.71969891538637e-07	5.55921657500918e-06
ENSMUSG00000021952.16	Xpo4	1175.67778503821	0.622267407784221	0.127071152984756	4.89699977664379	9.73109488252278e-07	5.5641970434624e-06
ENSMUSG00000021639.17	Gtf2h2	400.064241895445	0.686961918337431	0.140304350867546	4.89622676766422	9.76943241926862e-07	5.58457557709034e-06
ENSMUSG00000024867.14	Pip5k1b	17.8637737932046	2.86109410423775	0.584363139815565	4.89608927958865	9.77626638084622e-07	5.58693919981049e-06
ENSMUSG00000036904.6	Fzd8	343.576637211727	-0.859418523574332	0.175546501376438	-4.89567446138623	9.7969131716216e-07	5.59719309244812e-06
ENSMUSG00000020649.11	Rrm2	1468.88970378067	0.475490539044619	0.0971302344214378	4.89539165510006	9.81101337605081e-07	5.60370214875485e-06
ENSMUSG00000033845.13	Mrpl15	713.981778416318	0.532285307366321	0.108746791472793	4.89472195140112	9.84448152701338e-07	5.62126684490069e-06
ENSMUSG00000015143.15	Actn1	9288.65941855181	-0.360846570461188	0.0737309228569631	-4.8941008260703	9.87562020930169e-07	5.63749207700871e-06
ENSMUSG00000060216.15	Arrb2	161.063187449815	0.840376396379723	0.171737544283909	4.8933761099463	9.91207203153839e-07	5.65674052883411e-06
ENSMUSG00000025104.13	Hdgfl3	515.947531857278	0.769370183971464	0.15731176950488	4.89073504412903	1.00460117227594e-06	5.73156468576267e-06
ENSMUSG00000066043.13	Phactr4	841.842702135764	0.494582710293201	0.10112755515922	4.8906819661022	1.00487213124464e-06	5.73156468576267e-06
ENSMUSG00000004328.15	Hif3a	9.23451125406125	6.66415745397408	1.36266544854876	4.89053087907336	1.00564380329727e-06	5.73438597367774e-06
ENSMUSG00000031790.8	Mmp15	74.7287892013093	-1.32280338360146	0.270529074390039	-4.88969027297337	1.00994759771943e-06	5.7573410424661e-06
ENSMUSG00000039578.17	Ccser1	135.73586121153	1.06619590324509	0.218069567175129	4.88924666131356	1.01222597326313e-06	5.76874047923283e-06
ENSMUSG00000034032.15	Rpap1	630.046206108106	0.678530435389187	0.138785383131444	4.88906266697083	1.01317241326936e-06	5.77254494419555e-06
ENSMUSG00000026427.16	Eif2d	923.655477416847	0.53531246412971	0.109511659734417	4.888177801596	1.0177359425557e-06	5.79694999310965e-06
ENSMUSG00000036073.17	Galt	222.738674396714	-0.74779959801545	0.152991782150645	-4.88784160497668	1.01947499565589e-06	5.80483745377532e-06
ENSMUSG00000040253.15	Gbp7	94.9467567348473	1.08970591598237	0.222943969863717	4.88780170483416	1.0196815779471e-06	5.80483745377532e-06
ENSMUSG00000011877.13	Git1	1597.45915920647	0.720316730998039	0.147386730616752	4.88725632208418	1.02250933015438e-06	5.81933478825007e-06
ENSMUSG00000022875.18	Kng1	66.67547669205	-1.37166068876949	0.280777440713792	-4.88522398837479	1.03311338497427e-06	5.87806870686706e-06
ENSMUSG00000030842.12	Lamtor1	1163.56030689441	-0.648822891345798	0.132853820338835	-4.88373529410761	1.04094798667203e-06	5.92101741580776e-06
ENSMUSG00000061360.8	Phf5a	546.852314465058	0.592441216909719	0.12131185560404	4.88362175287663	1.04154786526919e-06	5.9228019953865e-06
ENSMUSG00000028641.16	P3h1	1621.79836833846	-0.564207334816389	0.115539178467883	-4.88325555277533	1.04348489827692e-06	5.93218728630429e-06
ENSMUSG00000029507.16	Pus1	478.114993172101	0.7808392895339	0.159938722771157	4.8821153251995	1.04953841733224e-06	5.96496312475564e-06
ENSMUSG00000068115.13	Ninl	274.943940443931	-0.726499965957564	0.148836785270886	-4.8811855525858	1.05449962553222e-06	5.99151461676953e-06
ENSMUSG00000015202.13	Cnksr3	694.720777629104	-0.578459361802739	0.118556976741355	-4.879167617986	1.06534496925287e-06	6.05147516974893e-06
ENSMUSG00000002603.15	Tgfb1	412.571279191872	-0.789320691381079	0.161777651028275	-4.87904655781611	1.06599900625329e-06	6.05352906184826e-06
ENSMUSG00000073643.11	Wdfy1	963.239829245854	-0.516145230110231	0.105795267447556	-4.87871756991483	1.06777834162604e-06	6.06197034923681e-06
ENSMUSG00000031737.11	Irx5	237.527508272168	-0.725619761654016	0.148742071410746	-4.87837606920401	1.06962837607931e-06	6.0708082688417e-06
ENSMUSG00000074212.7	Dnajb14	693.723097962037	-0.548507542845416	0.112440917896812	-4.87818449995921	1.0706675270741e-06	6.07504033522663e-06
ENSMUSG00000069920.10	B3gnt9	417.159181229734	-0.891959499863834	0.182956426182927	-4.8752564666519	1.08667181975903e-06	6.16416004307813e-06
ENSMUSG00000031709.15	Tbc1d9	324.94623746591	0.659045352177403	0.135200618294372	4.87457350781094	1.090437772563e-06	6.18382779569354e-06
ENSMUSG00000027935.14	Rab13	344.929664483181	-0.623528701831657	0.127943656438175	-4.87346320396086	1.09658700104651e-06	6.21699653099471e-06
ENSMUSG00000029050.15	Ski	4092.14179976496	-0.584613018232593	0.120031195468243	-4.87050900353038	1.11311128754738e-06	6.30895140770626e-06
ENSMUSG00000045518.8	Onecut3	9.03779499731839	6.64348134092879	1.36406251717388	4.87036426650959	1.11392699939387e-06	6.31184641676806e-06
ENSMUSG00000039308.6	Ndst2	594.946098159959	-0.596498667259305	0.122487067340163	-4.86989100329057	1.11659824336411e-06	6.32525096863537e-06
ENSMUSG00000042846.8	Lrrtm3	17.5111426928925	-2.71583424906856	0.557729196299606	-4.86944966676919	1.11909483684794e-06	6.33765910476487e-06
ENSMUSG00000020866.17	Cacna1g	929.604437855268	-0.912181350701607	0.187380167291873	-4.86807843052434	1.12688609226876e-06	6.38003698683564e-06
ENSMUSG00000032557.13	Uba5	1158.38804522144	-0.461911687905096	0.0949080763132256	-4.86693762900268	1.13340778739264e-06	6.41520584939574e-06
ENSMUSG00000000567.5	Sox9	220.561821705461	-0.90997451084248	0.187041307587855	-4.86509917289289	1.14399430225633e-06	6.47335649600978e-06
ENSMUSG00000040856.17	Dlk1	1025.89371647224	-2.00830626587734	0.412935860388185	-4.86348234321285	1.15338318805997e-06	6.52470035792655e-06
ENSMUSG00000026107.11	Nabp1	914.173838907099	-0.581767093296898	0.119626374905421	-4.86320089325496	1.15502511877648e-06	6.53220353375805e-06
ENSMUSG00000039720.7	Got1l1	19.6463049064047	2.79264960737546	0.574264608745393	4.86300141928756	1.15619017724625e-06	6.5370064132259e-06
ENSMUSG00000055373.8	Fut9	16.9283851001587	3.53132946181907	0.726191425185914	4.86280798608302	1.15732103355905e-06	6.54161334616025e-06
ENSMUSG00000029372.7	Ppbp	164.744493325493	-1.08860532194536	0.223917804573268	-4.86162913226116	1.16423593344198e-06	6.5789024259666e-06
ENSMUSG00000042203.8	Tbc1d22b	393.383106144006	0.628010509064656	0.129236325655265	4.85939619437852	1.17744297825277e-06	6.65171730536413e-06
ENSMUSG00000049929.7	Lpar4	501.693557214882	-0.762497480071818	0.156914554583679	-4.85931647382777	1.17791715238619e-06	6.65258039215326e-06
ENSMUSG00000049401.10	Ogfr	1168.66328783005	-0.535026895568023	0.110128365362254	-4.85821154076077	1.18450819321286e-06	6.6879801121967e-06
ENSMUSG00000086266.1	Igf2os	41.6121062921693	1.6040606999459	0.330258604368577	4.85698382639482	1.19187325322629e-06	6.72772960690782e-06
ENSMUSG00000019947.10	Arid5b	2929.78122999917	-0.42864961986281	0.0882590926705566	-4.85671908573572	1.19346719756588e-06	6.73489027328685e-06
ENSMUSG00000054920.12	Klhl5	711.554570381495	-0.510466530124436	0.105148221039579	-4.85473291965913	1.20549104057139e-06	6.80088826622709e-06
ENSMUSG00000018500.2	Adora2b	140.05403345277	-0.913824673331755	0.188256337467695	-4.85415091796614	1.20903638186463e-06	6.81903108125774e-06
ENSMUSG00000035621.13	Midn	2904.4698773585	0.686737841523605	0.141538960316465	4.85193504310146	1.22262670536271e-06	6.89380282601547e-06
ENSMUSG00000055065.7	Ddx17	9091.20935403947	-0.40525014117277	0.0835704121659114	-4.84920596500388	1.23956662504594e-06	6.98741546073688e-06
ENSMUSG00000033107.6	Rnf125	33.7412584915769	1.89031768791339	0.389874602576874	4.84852738654773	1.24381361481722e-06	7.00944677732146e-06
ENSMUSG00000038291.16	Snx25	377.652359990784	-0.713564863616231	0.147194658179314	-4.84776331181094	1.24861245095773e-06	7.03457515579046e-06
ENSMUSG00000005672.12	Kit	14.0507461383532	3.70685221944153	0.76467967112921	4.84758829009746	1.2497141941688e-06	7.03886642315645e-06
ENSMUSG00000045934.15	Mtmr11	477.472473424502	0.578643958825842	0.119382509968222	4.84697430955227	1.25358653628572e-06	7.05875617915617e-06
ENSMUSG00000019966.18	Kitl	594.099505661735	-0.725420461965744	0.149667132819027	-4.84689222210799	1.25410513129141e-06	7.05975580979084e-06
ENSMUSG00000047767.17	Atg16l2	186.75122424512	-0.911521871834457	0.188073076604915	-4.84663668127943	1.25572085562187e-06	7.06692930682898e-06
ENSMUSG00000040690.15	Col16a1	3175.05929275949	-0.488314353490151	0.100766496217	-4.84599913485698	1.25976064585474e-06	7.08773732224716e-06
ENSMUSG00000040296.15	Rigi	640.225848504057	-0.546035870096279	0.112684623545134	-4.84569990933654	1.26166098573178e-06	7.09650020208212e-06
ENSMUSG00000031060.16	Rbm10	575.993599096454	0.582980612254494	0.120310519769087	4.8456328953895	1.26208695982511e-06	7.09696766678073e-06
ENSMUSG00000037649.10	H2-DMa	68.2053771509286	-1.40153760565135	0.289304615264304	-4.84450482883215	1.26927831341263e-06	7.13546762882349e-06
ENSMUSG00000020407.13	Upp1	28.0988701593379	1.98734085752031	0.410262682222859	4.84406928447069	1.27206541504575e-06	7.149194142284e-06
ENSMUSG00000043252.8	Tmem64	1053.76209502281	-0.480586893988235	0.0992142227143914	-4.84393145297024	1.27294864126781e-06	7.15221604929491e-06
ENSMUSG00000038239.11	Hrc	19.4616399032266	2.55515225030215	0.527563638448971	4.84330621764278	1.27696257075748e-06	7.17282177804861e-06
ENSMUSG00000028843.8	Sh3bgrl3	1064.54232474968	-0.776730165229528	0.160396486855372	-4.84256345296325	1.28174684725319e-06	7.19774226567929e-06
ENSMUSG00000037653.7	Kctd8	48.5401079747193	-1.47873976587426	0.305494161272818	-4.84048454383941	1.29522930250473e-06	7.27148124018047e-06
ENSMUSG00000028986.12	Klhl7	653.737168519712	-0.563490314322167	0.116422465966859	-4.84004792066998	1.29807823971343e-06	7.28549931774086e-06
ENSMUSG00000070436.12	Serpinh1	19724.6810945155	-0.530829600976144	0.109717719184076	-4.83813922604023	1.31060326756634e-06	7.35380239505439e-06
ENSMUSG00000048834.16	Vstm2a	26.064343455957	-2.08238237626412	0.43060271428135	-4.83597131926929	1.32497026621841e-06	7.43240095947287e-06
ENSMUSG00000027217.13	Tspan18	64.32598289681	-1.33862494237631	0.276815453773046	-4.83580278532359	1.32609348598117e-06	7.43668628185428e-06
ENSMUSG00000039018.15	Mtg1	224.130260159251	0.744563303942569	0.153992056725165	4.83507604078187	1.33094748200962e-06	7.46188567988002e-06
ENSMUSG00000052155.5	Acvr2a	807.42475478246	-0.554486066584197	0.114692163573545	-4.83455930473086	1.33440920145579e-06	7.47926782045315e-06
ENSMUSG00000056938.16	Acbd4	388.533348452325	0.774412041043368	0.16019050692513	4.83431918600091	1.33602075086253e-06	7.48627328697986e-06
ENSMUSG00000043411.15	Usp48	2104.57295434455	0.422639011248809	0.0874618707957843	4.83226584800174	1.34987832035764e-06	7.56187587363542e-06
ENSMUSG00000020175.15	Rab36	127.574798389776	-0.94278707559443	0.195122414187721	-4.831772298017	1.3532297403426e-06	7.5785991329414e-06
ENSMUSG00000062991.9	Nrg1	668.974155159611	-0.618156254504586	0.127942126251839	-4.8315302599225	1.35487620781849e-06	7.58576754818362e-06
ENSMUSG00000028023.16	Pitx2	51.2650222894283	-1.4662805607998	0.303518935604806	-4.83093602670298	1.35892666306071e-06	7.60638804724003e-06
ENSMUSG00000038271.17	Iffo1	342.8913966969	-0.79012023432794	0.163574528222354	-4.83033784608503	1.36301578555821e-06	7.62721377271409e-06
ENSMUSG00000031938.15	4931406C07Rik	719.241673113229	-0.532927410505101	0.110374292549476	-4.82836535750579	1.37658359943234e-06	7.70105511477025e-06
ENSMUSG00000038371.15	Sbf2	1206.19500481774	-0.449740456717011	0.09315361499096	-4.82794421623526	1.37949721014013e-06	7.71526959002718e-06
ENSMUSG00000078234.6	Klhdc7a	32.2828834208273	-1.96236477654661	0.406567165769608	-4.82666811726414	1.3883619895e-06	7.76275116711521e-06
ENSMUSG00000032783.9	Troap	124.630677659966	1.03499545106185	0.214438961845132	4.82652705532742	1.38934527169598e-06	7.76615116900759e-06
ENSMUSG00000025056.4	Nr0b1	8.27293482713868	6.48237812050092	1.34327904775551	4.82578666832655	1.39451718362146e-06	7.79295658309414e-06
ENSMUSG00000091476.8	Catspere2	31.2738605901652	-2.01725168850972	0.418165006545743	-4.82405666885722	1.40667422490515e-06	7.85877187079936e-06
ENSMUSG00000022947.8	Cbr3	323.149626712639	0.802502109478165	0.166397173485811	4.82281094484213	1.41549121629516e-06	7.90589656937226e-06
ENSMUSG00000003848.14	Nob1	729.202839405016	0.564495266411851	0.117068953915422	4.82190407902403	1.42194323591606e-06	7.93979040739857e-06
ENSMUSG00000059851.15	Kmt5c	438.971304407245	0.662558433402662	0.137421004399369	4.82137673420837	1.42570809605369e-06	7.95866555561364e-06
ENSMUSG00000038205.12	Prkab2	500.965658860935	-0.56020702048631	0.116193744594246	-4.82131824258336	1.42612627397387e-06	7.95885353059726e-06
ENSMUSG00000031089.7	Slc6a14	13.1132861274486	4.65027824772344	0.964866958195767	4.81960565466884	1.43842260405554e-06	8.02531252866457e-06
ENSMUSG00000038677.14	Scube3	135.692719139778	-1.04758199003777	0.217368536850688	-4.81938189038535	1.44003673557461e-06	8.03215316347582e-06
ENSMUSG00000020482.4	Ccdc117	312.260055225837	0.688272511034487	0.142829853642976	4.81882809146417	1.44403907647985e-06	8.05230733945486e-06
ENSMUSG00000020260.9	Pofut2	1810.82666985501	-0.552096941306729	0.114584870109119	-4.81823595716402	1.44833030166785e-06	8.07406111344543e-06
ENSMUSG00000025956.10	Mettl21a	403.420872624327	-0.60294059571255	0.125188744373571	-4.81625244130045	1.46279444866729e-06	8.15249927112662e-06
ENSMUSG00000024219.16	Anks1	645.29283338423	0.621952316885527	0.129141096505405	4.81606811244241	1.46414563839729e-06	8.15783326223027e-06
ENSMUSG00000048612.16	Myof	10595.8879615431	-0.438194067277998	0.0910182925593895	-4.81435165345555	1.47678558621834e-06	8.22604543841051e-06
ENSMUSG00000039070.5	Cpa4	86.3419299173815	-1.22396600583062	0.254298057444856	-4.81311583001783	1.4859510441671e-06	8.27487238719793e-06
ENSMUSG00000020950.10	Foxg1	60.6192861458882	-1.40426651478776	0.291771479732256	-4.81289849191699	1.48756857241892e-06	8.28165193128006e-06
ENSMUSG00000053460.8	Ggcx	809.229017315536	-0.609599289710549	0.126724934432139	-4.81041313962556	1.50618647232752e-06	8.3830475371625e-06
ENSMUSG00000067714.13	Lpar5	12.7240440524043	6.14532033175762	1.27769302513594	4.80970014773602	1.51156875182439e-06	8.410742363982e-06
ENSMUSG00000032014.6	Oaf	2180.19126907279	-0.579966954389669	0.120592873424442	-4.80929708299098	1.51461960968627e-06	8.42324218312791e-06
ENSMUSG00000084989.3	Crocc2	72.1762989921056	-1.32833375060968	0.27620129783329	-4.80929583253241	1.51462908380125e-06	8.42324218312791e-06
ENSMUSG00000022935.16	Grik1	21.2897777151793	-2.37385056921617	0.493700760299328	-4.80827813142705	1.52235863117515e-06	8.46395415167724e-06
ENSMUSG00000097391.8	Mirg	289.866964769588	-0.815719834859744	0.169665710915226	-4.80780607029855	1.5259568472814e-06	8.48168119814114e-06
ENSMUSG00000036661.14	Dennd3	68.5514415986793	1.20754738404029	0.251197232736416	4.80716833894178	1.53083084659083e-06	8.50648797143184e-06
ENSMUSG00000060227.15	Golm2	1258.05795465207	-0.592272889894931	0.123233224255473	-4.80611372033159	1.53892385419744e-06	8.54916394472162e-06
ENSMUSG00000049907.8	Rasl11b	67.2673152824015	-1.47786452597451	0.30761020395134	-4.80434168629948	1.55261492032546e-06	8.62290749552369e-06
ENSMUSG00000039765.15	Cc2d2a	479.201399163348	-0.570534725772139	0.11875795904552	-4.80418096065	1.55386249248331e-06	8.62752138731545e-06
ENSMUSG00000028538.12	St3gal3	455.787361143822	-0.703663260068821	0.146502186366413	-4.80309050343389	1.56235223989471e-06	8.67233280063838e-06
ENSMUSG00000071659.4	Hnrnpul2	3574.99652826575	0.429804163121551	0.0894875354541184	4.80295005265754	1.56344895465548e-06	8.67609381029858e-06
ENSMUSG00000059898.9	Dsc3	16.1033116437144	3.10961672131245	0.647490605382429	4.80256654762707	1.56644733768967e-06	8.69040295975302e-06
ENSMUSG00000066441.14	Rdh11	741.474125488505	0.693011473561404	0.144314671703296	4.80208606222797	1.57021175095586e-06	8.70895311710486e-06
ENSMUSG00000036246.14	Gmip	423.525482326216	0.56323028135833	0.117292352010618	4.80193526434989	1.57139498467049e-06	8.71318103072446e-06
ENSMUSG00000020865.16	Abcc3	95.8642975597682	-1.10597849218993	0.230342731557462	-4.80144732465339	1.57522947423506e-06	8.73210361199561e-06
ENSMUSG00000023017.10	Asic1	117.588783035186	-0.968414008028522	0.201779075890012	-4.79937775389751	1.59159347893384e-06	8.8204533923565e-06
ENSMUSG00000091512.5	Lamtor3	500.232071249209	-0.56169597796903	0.117039900425386	-4.79918366238799	1.59313650589981e-06	8.82664147099041e-06
ENSMUSG00000004891.16	Nes	2107.48910659766	0.74882478570257	0.156074872003183	4.79785615769911	1.60372878305509e-06	8.88294944620214e-06
ENSMUSG00000032494.12	Cripto	9.34493376205429	6.66335746885522	1.38902077443744	4.7971618506238	1.6092956498446e-06	8.91139931945785e-06
ENSMUSG00000022568.17	Scrib	1123.54972125141	0.625573020844007	0.130414196072336	4.79681690862111	1.61206825336023e-06	8.92436501104663e-06
ENSMUSG00000029149.14	Krtcap3	56.9386940159862	1.42872337750899	0.297885026654357	4.79622421293021	1.61684299851583e-06	8.94840460595698e-06
ENSMUSG00000095026.2	Gm3336	14.2060039574143	5.39360845347404	1.12465956777867	4.79576985605255	1.62051249076786e-06	8.96631597070405e-06
ENSMUSG00000033152.13	Podxl2	125.333928009904	-1.03142975234779	0.215073851221963	-4.79570039076169	1.62107421370755e-06	8.96702703087458e-06
ENSMUSG00000022350.7	Washc5	3088.52633463368	-0.457418224884344	0.0954153674691969	-4.79396806842475	1.63514312105718e-06	9.04243319870761e-06
ENSMUSG00000028851.6	Nudc	1120.93580917949	0.52080548116069	0.108642915699014	4.79373623038188	1.6370348549218e-06	9.05047661913094e-06
ENSMUSG00000008090.14	Fgfrl1	473.078090845407	-0.600817507698814	0.125411133234301	-4.79078286117012	1.66131837746414e-06	9.18227746198404e-06
ENSMUSG00000073591.4	Pcdhb22	176.247867923946	-0.830969548599429	0.173544838589847	-4.78821240292447	1.68273496307229e-06	9.2981663109005e-06
ENSMUSG00000046491.10	C1qtnf2	83.3870592403617	-1.12674037793575	0.235458047802827	-4.78531266376286	1.70721357848241e-06	9.43090842300706e-06
ENSMUSG00000036411.10	Matcap2	65.1132838519365	1.23378418302472	0.257891363101347	4.78412370304881	1.71734899649555e-06	9.48436682989897e-06
ENSMUSG00000031373.4	Car5b	329.250749322148	-0.713865663743536	0.149280322924139	-4.78204796024125	1.73518264727461e-06	9.58030024431503e-06
